LILA	191
MARX	191
MILAN	191
ARU	191
TEE-	191
AXR-	191
SAC	190
PPS	190
OPTIC	190
WBC-	190
VEST	190
RPD	190
TSI	190
BOT	190
NILDA	190
EVAL	190
GORIS	190
R+L	190
RLSB	190
CBC--	190
SENS	190
PMX	190
ROS-	190
LVATS	190
PEDAL	189
DMD	189
BEIM	189
TENS	189
ATS	189
NVS	189
JUNG	189
LCXD	189
DOYLE	189
MPL	189
CHERN	188
V\Q	188
TRACI	188
HUH	188
NHU	188
LAI	188
D.R	188
BMP--	188
LATE	187
LBB	187
KD	187
RICH	187
UA+	187
ALMA	187
SALAS	187
ACSII	187
CTEPH	187
CRACK	186
NADIR	186
NEAL	186
WYLIE	186
CRYO	186
ALVIN	186
CP-	186
GENL	186
PHYS	186
P&A.	185
BOX	185
LAH	185
PNS	185
CLEAN	185
MGH	185
CHLOR	185
LVD	185
DIGNA	185
GLUCO	185
RTU	185
PRRTL	185
O.K.	184
RUBS	184
LYNNE	184
BU	184
VANCO	184
FAIQ	184
SUNG	184
BACON	184
SERGE	184
RILEY	184
OBHX	184
SODI	184
OOBTC	184
APB	183
PSP	183
FD	183
SAHA	183
VRE+	183
ISRS	183
VAVD	183
MFI	183
FI	182
RIBS	182
QUIT	182
REOP	182
LEUNG	182
KURT	182
FLP	182
--H	182
EKOS	182
DG	181
DSR	181
FOYT	181
WBCS	181
L.E.	181
EPP	181
ATAP	181
PHB	181
JUST	180
DEPT	180
WCMC	180
ALPHA	180
LOOP	180
DAIRY	180
DCD	180
IMDUR	180
PLAD	180
INR-	180
CEFM	180
UAE	180
CHASE	179
KANE	179
WHEAT	179
HHNK	179
IGH	179
UWS	179
ESI	178
SOL	178
LOU	178
VIOLA	178
LAD-	178
DABAL	178
VCCT	178
PNA-	178
GPT	177
PDD	177
AREAS	177
VOCAL	177
OHG	177
JY	177
CURRY	177
BIMC	177
DARIO	177
T+A	177
RYGB	177
LTV	176
RK	176
WALID	176
AFS	176
COTE	176
FAN	176
BPR	176
ACP	176
EUN	176
NARBO	176
WWPE	176
PTP	175
OSMAN	175
BRUST	175
KENT	175
TINEO	175
VALLE	175
TUCK	174
CICU	174
AZZO	174
VIN	174
TORCH	174
BARAN	174
CLAMP	174
BELLA	174
MAURA	174
HGCIN	174
LABS-	174
GERD-	174
ICMP	174
H&H.	173
MOLLY	173
NBCA	173
DOD	173
EDDY	173
OXC	173
CXR--	173
HD-	173
HPLD	173
CY	172
TAKES	172
WOLF	172
IH	172
XVIII	172
FAY	172
KASS	172
NEB	172
YUEN	172
ADLER	172
AA&O	172
HAN	171
KHOSH	171
ESA	171
.D	171
TNC	171
NOE	171
LVESD	171
REICH	171
QVAR	171
NURSE	170
BUSH	170
LINA	170
KENNY	170
EU	170
HONIG	170
VISA	170
TSH-	170
LHF	170
GSV	169
GHB	169
BORIS	169
TRALI	169
XXXX	169
GAMMA	168
GOING	168
HIVES	168
BPS	168
SELMA	168
CARR	168
HAGAN	168
NNRTI	168
ACOMM	168
TRIG	168
AUB	168
MAPS	168
XXIV	168
ECG--	168
ULNAR	167
GRAND	167
CANAL	167
HW	167
RPLND	167
SONG	167
AZA	167
GATE	167
SIL	167
TATE	167
SBI	167
ANAL	166
EXTRA	166
DIG	166
PFA	166
SCL	166
MMG	166
PLV	166
PGF	166
LENA	166
KIT	166
ASMI	165
LASER	165
LSC	165
N.B.	165
HAO	165
NUM	165
XTC	165
XXIII	165
NADER	164
MEG	164
MORAD	164
SIRIS	164
SFV	164
CAS	164
STAFF	164
FEEL	164
TOVAH	164
FBG	164
RAMP	164
FEES	164
RCA-	164
HNPCC	164
@NYPH	164
MYC	164
QN	164
DPLD	164
HBE	163
LOT	163
EAT	163
AIS	163
AIDP	163
UES	163
MELO	163
HCV-	163
SMZ	163
JPE	163
--BPH	163
FYI	163
TOUCH	162
JON	162
MOY	162
EXAMS	162
NSD	162
FETUS	162
DURAL	162
HOPE	162
FERRO	162
HBG	162
SPS	162
DLROW	162
IPSS	162
FLYNN	162
HUI	162
BIJOU	162
COREY	162
SOLIS	162
DLAD	162
D+I	162
AVIUM	161
KC	161
VEP	161
TRUNK	161
RVE	161
MVV	161
SACHA	161
LILIA	161
DIOS	161
BDG	161
ODT	161
PMH/	161
GOUTY	160
DOING	160
GUMP	160
SEGS	160
CHI	160
LGV	160
DUCTS	160
PAL	160
TANYA	160
BKV	160
SUAZO	160
INAD	160
PAPVR	160
LM-	160
DCEP	160
BHN	160
ASSI	160
PMV	159
CTR	159
VOID	159
FEN-	159
IPI	159
MUSC	159
KELTZ	158
FACT	158
HIGGS	158
KAY	158
SITU	158
REF	158
UQ	158
IVY	158
GARTH	158
GWB	158
CTC	158
SOB-	158
HENNT	158
LRT	158
Q-	157
LUMP	157
FOLIC	157
CIPRO	157
BEY	157
WWPB	157
ASA--	157
PUT	156
NCB	156
DYAL	156
DHS	156
CAR	156
LEFT-	156
ABG-	156
EVE	156
SAN	156
SENNA	156
OXA	156
CGD	156
MIRNA	156
HALEH	156
PVD-	156
RRMS	156
SUGAR	155
POLY	155
TOX	155
LCIS	155
NRS	155
LEAL	155
JESS	155
TROY	155
LKM	155
BOO	155
CRAIN	155
XCL	155
T&C	155
FH=	155
RAN	154
CNA	154
MORSE	154
LJ	154
SAFE	154
COX	154
DJ	154
CHEW	154
A\T\O	154
I\&D	154
HTCZ	154
AOB	154
FUNG	154
EBNER	154
ATTG	154
@NYP	154
FDNY	154
DP/	154
EXP	153
FEC	153
GETS	153
HANNA	153
LVT	153
TALL	153
RAJ	153
HGPIN	153
PCR-	153
QOL	153
DRINK	152
CEO	152
PUBIC	152
HSVII	152
USO	152
CINDY	152
LLE-	152
CLDT	152
--DVT	152
TVF	152
PU	151
MOYA	151
SUE	151
PCC	151
GEJ	151
OCC	151
MOSS	151
RHEE	151
VITA	151
XELOX	151
NOGA	151
BASIS	150
MSA	150
KNOW	150
TU	150
CFS	150
AUG	150
YONG	150
INST	150
TIWK	150
CWR	150
STTW	150
A&W.	150
GBS-	150
PUV	150
BANKS	149
PCO	149
DISH	149
EEG-	149
O.U.	149
CATHY	149
BLVD	149
CHAD	149
PLEDS	149
WELLS	149
PERLL	149
MLA	149
HOGAN	149
BPAP	149
PEGGY	149
HIE	149
--CVA	149
DUBE	149
CONT	148
FARCY	148
EVB	148
CECAL	148
CABE	148
TYSON	148
AID	148
CHEMO	148
LEA	148
TORO	148
MON	148
ISO	148
OOC	148
ULLOA	148
MI-	148
LBM	148
--A	148
MUF	148
ECOLI	148
CALGB	147
YUNIS	147
GLAND	147
OVA	147
INS	147
KINNE	147
OTERO	147
PEACH	147
LJP	147
WBM	147
ALTE	147
KIRK	146
NAP	146
PVA	146
GVI	146
SITES	146
CUL	146
HICKS	146
LTC	146
OMF	146
YOON	146
CARLA	146
CPET	146
KUMAR	146
CRIF	146
TAXUS	146
TUES	146
QUITE	145
SHIFT	145
POUCH	145
THER	145
ESD	145
TCI	145
ERICA	145
JLT	145
S/	145
DECR	145
SHOW	144
THEO	144
MEAL	144
ANT	144
BEST	144
WITS	144
BAO	144
SLOAN	144
TONY	144
ELIZA	144
CMV-	144
GILDA	144
MAEW	144
HIT+	144
SVP	143
DANTE	143
AHN	143
FEIN	143
THUMB	143
SHIH	143
T.J.	143
LNC	143
SOLN	143
WTD	143
--DNR	143
RECS	143
CAIN	142
ERP	142
CHING	142
WAY	142
PMS	142
AMES	142
HNS	142
HILLS	142
RPR-	142
GLEIT	142
ISH	142
HBIG	142
NOY	141
INC	141
ION	141
PEND	141
HEALY	141
HPI/	141
SHINE	141
MAC+	141
RMWA	141
OTPT	140
T.V.	140
CLOT	140
LCH	140
WCC	140
CCTV	140
PGH	140
SOD	140
BRET	140
SPASM	139
COME	139
PCT	139
TOOK	139
MHC	139
LEVIN	139
WOODS	139
CAGB	139
TRI	139
VOD	139
LEIF	139
GIBBS	139
DANNY	139
DLB	139
ALF	139
TK	138
APPLY	138
BLB	138
YI	138
PSA-	138
POBH	138
UOP-	138
IEF	138
PHMR	138
DOE/	138
FRIED	137
XVII	137
TAD	137
GENE	137
PMNS	137
BREA	137
SIXTA	137
N&V	137
MSK-	137
Ã	137
IDS	136
WOLFF	136
COMA	136
J.P.	136
WHAT	136
SEX	136
H.S.	136
LACA	136
NOAH	136
LILLI	136
DYNES	136
FESS	136
ELIDA	136
MYRNA	136
LDLT	136
MRND	136
PSSI	136
RBKA	136
HHICU	136
REDD	135
TION	135
BANK	135
THOSE	135
YAGER	135
NAGEL	135
TALIA	135
CHN	135
GALLO	135
RIJO	135
PEEK	135
UNI	135
TRIOS	135
LAURI	134
TITER	134
CECUM	134
TMS	134
SLING	134
WEAK	134
BRAUN	134
ARMS	134
LCT	134
MILLS	134
CGS	134
PUD-	134
FLA	134
ROUND	133
CHESS	133
JUDE	133
MYOMA	133
DFT	133
VDD	133
CVR	133
KANG	133
BURKS	133
LOBO	133
BERTA	133
N/	133
NYP-	133
FCO	133
LW	132
DLC	132
TSR	132
OMM	132
RVA	132
MPD	132
DIEGO	132
ESM	132
OTO	132
NIE	132
MMS	132
DISCH	132
TY	132
RAISA	132
LBKA	132
HCP-	132
Â¡V	132
DCDA	132
TOOTH	131
FORTY	131
BLITZ	131
AWAKE	131
KAZIM	131
EASY	131
HARD	131
DUNN	131
TIE	131
MDMA	131
CORDI	131
ASCT	131
WEBB	131
ALIDA	131
R-->L	131
VALUE	130
FDL	130
JCM	130
PURE	130
MINOR	130
RPT	130
BBI	130
RIP	130
ASIA	130
ASC	130
LVSI	130
MRI/	130
JAMIE	130
UTI/	130
CCAM	130
EGD-	130
HFE	130
HONC	130
--HCV	130
O.S.	129
BURCH	129
JING	129
EMIL	129
GANYA	129
GUMBS	129
FABIO	129
DTR-	129
A+/-	129
VFFTC	129
VTACH	129
IRIR	129
IPAA	129
JPB	129
MCNH	129
FGD	128
CAV	128
WISE	128
FAT	128
TRACH	128
LANGE	128
LOOSE	128
IRB	128
SPEY	128
PAIK	128
MTD	128
LARS	128
BPLND	128
PYH	128
AAROM	128
PR=	128
CTPA	128
C&S.	127
NAPA	127
VAULT	127
ARCH	127
LING	127
I'M	127
MET	127
BLOOM	127
GDD	127
SUB	127
DORV	127
RACA	127
JOO	127
UMANA	127
DICE	127
MIBG	127
RCEA	127
MCKOY	127
ZAYAS	127
SALEH	127
OSA-	127
AMA-	127
HA/	127
.CR	127
BONY	126
ORBIT	126
FOI	126
TURB	126
MIKE	126
HOLT	126
PINA	126
BTS	126
LSTCS	126
ASS	126
IOUS	126
D/	126
LRTI	126
PCNSL	126
RME	126
SPE	125
SUCH	125
BECK	125
ROOTS	125
P.O	125
PTCL	125
LEONA	125
ROCCO	125
RONDA	125
PSFDI	125
VGKC	125
AM-	125
BLLE	125
EOTH	124
PCD	124
SAID	124
ANO	124
SWAN	124
SORE	124
LVA	124
HANDS	124
PILL	124
NIL	124
OHA	124
OJEDA	124
SIXTO	124
FSE	124
APED	124
PBRC	124
LTACH	124
VENOM	124
VEPTR	124
GL	123
I.M.	123
ZOE	123
/RR	123
PRATT	123
GDS	123
SCARS	123
AUR	123
GOEL	123
MUNDO	123
RNI	123
L-->R	123
AIG	123
DM/	123
LAVA	123
SPAP	122
PCL	122
UNA	122
AIDS-	122
NAIL	122
B.A.	122
DEC	122
DIA	122
LYLE	122
ATB	122
DLD	122
PAIGE	122
MUNIZ	122
BGL	122
CTSP	122
GAE	122
--HD	122
NEJM	122
BNP-	122
DLI	122
D-/R+	122
TINEA	121
ZWAS	121
KISS	121
FAB	121
TPT	121
ROA	121
CAREY	121
HPS	121
ERI	121
LCC	121
ZBF	121
PURA	121
GEA	121
RLE-	121
RGE	121
NICDM	121
DIM	121
TSS	120
N-	120
HUGH	120
DATA/	120
CTI	120
GORUP	120
UPPP	120
URO	120
GRECO	120
RF-	120
PTCI	120
LABA	120
IOPL	120
CON	119
CCNU	119
HOLE	119
FMG	119
WINE	119
SET	119
XVI	119
CHR	119
HHH	119
AMB	119
FNH	119
SOHAN	119
AG=	119
GBS:+	119
T&A.	118
STM	118
CAUDA	118
CAL	118
PLE	118
EENT	118
TFTS	118
OB-	118
OFFER	118
PVWM	118
BCJ	118
RPR+	118
BSF	118
BLL	118
ADV	118
BVM	118
NERY	118
FMR	118
H\T\P	118
DMII-	118
FRI	118
NOV	118
UA/	118
PGYV	118
NYPHC	118
ÃÂ	118
HCICU	118
GGPT	117
CVT	117
TIB	117
STAND	117
PEFR	117
TJ	117
MTRG	117
MSG	117
SANDY	117
MONA	117
ABN	117
NSE	117
GILL	117
WKS	117
LIGIA	117
ARGE	117
K=	117
NEUT	117
MNG	117
HR=	117
XN	117
EBV(+	117
WET	116
STUMP	116
MAS	116
HJ	116
MSU	116
RER	116
A&J	116
WEI	116
LILLY	116
P.E	116
SND	116
PCXR	116
IMN	116
ILI	116
H-	115
GTP	115
DRS	115
BOY	115
GJT	115
HEET	115
OKN	115
AGREE	115
ETHAN	115
ARON	115
RYNTZ	115
GOYAL	115
GI/	115
LE+	115
IRRR	115
YS	115
PPLND	115
WRC	115
ROCIO	114
CSF-	114
EGK	114
SALT	114
KAFO	114
CK-	114
DOV	114
TPZ	114
ONTD	114
I&II	114
THURS	114
--VS	114
--C	114
T)AVR	114
HLAAB	114
SIGN	113
IMF	113
TOXO	113
NCV	113
BIL	113
PNP	113
PLAZA	113
PLA	113
DRCA	113
OLWEN	113
CNXII	113
CERDA	113
MESA	113
DALY	113
RHC-	113
DR-	113
MD-	113
VIJAY	113
PVP	112
LIE	112
MOHS	112
SEP	112
ASP	112
HUSS	112
PBD	112
JAYA	112
RSI	112
HBP	112
SIMS	112
IVABX	112
LAVF	112
CRYS	112
EXAM/	112
BEES	112
NAGLE	111
PPT	111
READY	111
CHOU	111
TIM	111
BEGIN	111
ECHO-	111
DESAI	111
CUNY	111
CCPD	111
MMI	111
DHAP	111
COSTA	111
SVBG	111
DILS	111
PAZ	111
SUK	111
NSSTT	111
GAZIT	111
PHAM	111
POH	111
I\T\D	111
SNRI	111
HRR	111
U/	111
OT--	111
OWN	110
ORES	110
RBCS	110
TUBO	110
CHAIR	110
NAYAK	110
MINI	110
PGE	110
TYLER	110
AVAZ	110
GEM	110
CBV	110
TCM	110
WILMA	110
HINES	110
GERD/	110
ALKP	110
PSDF	110
/HCT	110
CLAD	110
BRAF	110
FULLY	109
EVEN	109
NEWLY	109
AIKEN	109
GSH	109
VAT	109
WONIL	109
LUIGI	109
RUDY	109
ERIN	109
COSME	109
INOA	109
CANO	109
ATNC	109
MPO+	109
SUSP	109
AVR(T	109
HARGE	109
OHVS	109
KIWI	109
NCCTH	109
MCDA	109
GREW	108
BLANK	108
EOMS	108
RPS	108
SHOWS	108
CITY	108
DTP	108
CLO	108
VELOZ	108
LILY	108
OSM	108
SGS	108
CCK	108
ABEL	108
REY	108
KARA	108
VEGF	108
BPAD	108
LN+	108
RBC/	108
TPMT	108
ESV	108
C.C.	108
FIT	107
THICK	107
TYPES	107
CLYDE	107
HANS	107
NCC	107
HILAL	107
CBS	107
GNC	107
MFA	107
KEMP	107
BERK	107
SYED	107
PARSA	107
HINA	107
VSEF	107
JONG	107
HIDAC	107
WADE	107
GYNHX	107
ARVD	107
IVDA/	107
XLT	107
PSSIF	107
ADNA	106
BRUIT	106
EMH	106
IIC	106
PRL	106
CAC	106
AVC	106
TMB	106
EPA	106
LOVE	106
SEGAL	106
CRS	106
SIUH	106
FVL	106
RMSF	106
HITS	106
MPS	106
ALIFF	106
DCMP	106
PROXY	106
GEBEH	106
ELVIS	106
EF-	106
MRE	106
C.O	106
RUPV	106
ERSD	106
A+D	106
MEDS/	106
J-	105
WIDER	105
AWARE	105
FILMS	105
SWOG	105
PAGET	105
AVT	105
GLC	105
REZA	105
JIYON	105
UPC	105
DPI	105
IAC	105
ROMEO	105
HGSIL	105
LOGAN	105
IVDU/	105
III.H	105
HMPV	105
CANE	104
FDI	104
HEARD	104
P&S	104
CREAM	104
LAF	104
HEATH	104
VIPUL	104
GNP	104
PLB	104
GILMA	104
SMU	104
RR=	104
COG	104
GMII	104
PCM	103
RUB	103
PONS	103
EMC	103
OVALE	103
KARL	103
DDH	103
PBSC	103
KOVAR	103
SUSIE	103
ILYA	103
VELA	103
PRN-	103
ND+BS	103
--PPI	103
WSM	103
HX/	103
MAL	102
SSKI	102
DDT	102
THEM	102
SAYS	102
WANT	102
ECR	102
INT	102
ISSS	102
A.P.	102
MGP	102
VFIB	102
MEC	102
BOBBY	102
KHNH	102
FHRT	102
AM/	102
PMSH	102
NTEMI	102
EDC=	102
--VNS	102
SHIM	102
CIVIT	102
QRS=	102
CFRD	102
XLE	102
V.A.	101
IND	101
CDDP	101
LACK	101
ARK	101
HUNG	101
RDS	101
BITE	101
CHP	101
OUR	101
CVI	101
DENIS	101
HSU	101
NRR	101
AIM-	101
EGUIA	101
TII	101
REI	101
SWA	101
SALVA	101
FAYE	101
EOB	101
TONYA	101
C.I.	101
BPBPR	101
--TSH	101
NSLIJ	101
IUTD	101
UPSC	101
SAW	100
UCLA	100
GRANO	100
TORN	100
DVD	100
BLIND	100
BLD	100
VM	100
CADRF	100
PVS	100
AIYER	100
SADIE	100
CKC	100
POQD	100
LCEA	100
--LE	100
LHC-	100
PNX	100
CVIT	100
INTL	100
GRDA	100
MEN	99
SOUTH	99
ENEMA	99
WIRE	99
TAS	99
BARRE	99
VON	99
CASEY	99
ROMA	99
FQ	99
VWF	99
GARRY	99
SOHN	99
LAUER	99
PROOF	99
BRPR	99
CARA	99
AGUS	99
OSH-	99
RIVKA	99
/CL	99
INCR	99
CT+	99
MEGAN	99
--FS	99
GKRS	99
NSBS	99
MJHS	99
MUKA	99
HSC	98
STULL	98
ITS	98
BURN	98
SSP	98
VU	98
CHAIN	98
YE	98
SEPE	98
MANIA	98
IMAGE	98
JUDGE	98
JAMAL	98
YASEN	98
PWP	98
ANWAR	98
JU	98
DAUER	98
MLK	98
HUYNH	98
GSS	98
PONCE	98
MUA	98
OTIS	98
NICMP	98
RUAN	98
HHV	98
DVT/	98
PPX-	98
GLE	98
TIACR	98
A.A.	97
VC-	97
UB	97
NCI	97
GORE	97
OGTT	97
TEA	97
MAA	97
BMCC	97
BLS	97
HTM	97
YAP	97
A.D	97
TANIA	97
HERTA	97
PILAR	97
GPCC	97
WBC=	97
I+D.	97
MALIK	97
VIDA	97
RRAL	97
AGS	97
MPN	97
NON-	96
LGL	96
MPC	96
PTB	96
LOST	96
RIA	96
BARTH	96
DVTS	96
FGS	96
CBF	96
HARI	96
RSVG	96
RDP	96
DUONG	96
PMW	96
TGL	96
NURYS	96
TARIK	96
ERICK	96
CV/	96
BIKH	96
AAOX	96
CTBA	96
RPG	96
MSIV	96
TPX	96
--S	96
TDAP	96
T\	96
SGU	96
SMOKE	95
BEATS	95
TAU	95
TACH	95
PILLS	95
DELEO	95
ANDY	95
RAJA	95
ABBY	95
PGT	95
FIAZ	95
OLIVA	95
APF	95
TOLAT	95
AMOR	95
DUFFY	95
YURIY	95
JUSTO	95
ESR-	95
AXC	95
RCFA	95
MVM	95
MVIT	95
STTWA	95
RANY	94
LVG	94
TIC	94
ISSUE	94
HILAR	94
NBP	94
CGY	94
GIRL	94
DENSE	94
LONGO	94
PUBS	94
BELLY	94
ACU	94
RTN	94
FANNY	94
CGA	94
TAREK	94
PINTO	94
OMX	94
BLCTA	94
LDRT	94
TREPP	94
LRDA	94
NODAL	93
APA	93
RAJIV	93
TACHY	93
MIMI	93
HILUM	93
PBS	93
SGA	93
DDR	93
TMG	93
CASA	93
LEARY	93
FDH	93
UPT	93
DAMON	93
VIERA	93
BERAS	93
SEJM	93
PCA-	93
--CK	93
IFG	93
STBY	93
MOCA	93
CINE	92
MZ	92
SOON	92
JAW	92
PRF	92
BMD	92
AAT	92
BCA	92
TMR	92
DANKE	92
JAIN	92
YUN	92
PRADO	92
TONI	92
CABA	92
PARAS	92
DMM	92
R--	92
HITT	92
WILLA	92
PNA/	92
COREG	92
COSMO	92
CXR(-	92
WI	92
MI/	92
IVF-	92
--ISS	92
BYRD	92
YOM	92
ISTOP	92
MANGO	91
SAG	91
HUTT	91
ANA-	91
GK	91
BCP	91
RES	91
HURT	91
GADE	91
JANNE	91
JUL	91
ZXM	91
CC/	91
MAZER	91
ANTON	91
BYUNG	91
ILSE	91
MELBA	91
REYNA	91
ELVIN	91
UFH	91
AOX	91
UO=	91
AA+O	91
FHC	91
XRAYS	91
FAVD	91
IBW	91
CVS--	91
--SQH	91
FOGEL	90
ESTES	90
ENTRY	90
SOLU	90
ING	90
SIT	90
CIRC	90
RAH	90
ECP	90
CUBIC	90
LENS	90
KAPPA	90
JAE	90
STIR	90
VICKY	90
MLL	90
BETTE	90
ANNY	90
CONTE	90
ERNST	90
@LUSB	90
D\T\C	90
PPD(+	90
MR/	90
PA/	90
ED--	90
MEDIA	89
DUKE	89
YALE	89
VER	89
MSH	89
PINE	89
YET	89
ORGAN	89
RUN	89
AVD	89
SOUZA	89
INGE	89
BRC	89
CNV	89
FET	89
TWA	89
BRBRP	89
TSUNG	89
PARAG	89
WOSKA	89
AMADO	89
IRINA	89
WELCH	89
NOEMI	89
D\&C	89
APCT	89
VANC	89
O/	89
BLEE	89
WEDS	89
MELE	88
DRIVE	88
LUKE	88
SURE	88
JUN	88
DARA	88
LANG	88
TENG	88
PSO	88
SEI	88
IWAI	88
ZPR	88
NOLAN	88
BOONE	88
BCTA	88
LSI	88
UTA	88
SHPT	88
SABAH	88
F\	88
OL	87
ELISE	87
SENSE	87
LY	87
TEX	87
THS	87
SHANE	87
ASSAY	87
EAGLE	87
POEM	87
LCL	87
MJR	87
CCM	87
EBC	87
AVMS	87
MAYO	87
RPC	87
LIAO	87
LDP	87
A&O.	87
JANIS	87
TB-	87
AMIR	87
MAHA	87
YEFIM	87
BLOK	87
MJLT	87
BENNY	87
CMV(+	87
CTLS	87
/HGB	87
TAAA	87
CUMC-	87
TDCO	87
NOAC	87
ANION	86
MAHER	86
PERI	86
LOAD	86
PASS	86
ULENE	86
LPFB	86
MOLD	86
TEP	86
SUPER	86
BOYLE	86
ASIS	86
BAUM	86
TRS	86
NES	86
OVD	86
ALAM	86
MANI	86
FOGG	86
ZAIDA	86
DANG	86
CEPP	86
URIBE	86
TWB	86
LML	86
EXG	86
@RA	86
WWO	86
FAHN	85
DIF	85
WTW	85
POAG	85
VPM	85
RAA	85
BN	85
BERRY	85
SWMA	85
EHSAP	85
BBQ	85
HOLEN	85
BETSY	85
LCE	85
VITO	85
ZOSYN	85
KENIA	85
GRADY	85
CAO	85
T+H	85
APPY	85
FPROM	85
PRETX	85
BGEM	85
YORAM	84
FUNDI	84
ELSE	84
ZMC	84
ASL	84
XANAX	84
M.I.	84
OWEN	84
BZ	84
CONN	84
LISS	84
IY	84
ACV	84
ULSB	84
DOR	84
CORA	84
COND	84
ZULMA	84
FTNF	84
HA-	84
OT-	84
CAMGP	84
YOF	84
WARE	83
FVT	83
ANTI-	83
CID	83
P.R.	83
MIGHT	83
FONG	83
ILL	83
UNION	83
SHAFT	83
LUMEN	83
LYON	83
GLASS	83
NBC	83
MBCA	83
CTV	83
TEMS	83
TAMER	83
RPCA	83
KNOX	83
RONNY	83
BELEN	83
XR-	83
CRAO	83
HCOM	83
BLQ	83
MUSK	83
MDP	83
PNI	83
NYHP	83
PMHX/	83
LGCIN	83
RVR-	83
HLD-	83
AKI-	83
FATTY	82
MOVE	82
DTI	82
HOLUB	82
BOYCE	82
LUNCH	82
BILLY	82
EA	82
MOUNT	82
STDS	82
DATED	82
UNGER	82
A&B	82
FSGN	82
PROC	82
SYLLA	82
RICKY	82
NILSA	82
ESSIE	82
VOR	82
QIW	82
MLCSA	82
ATTDG	82
--CRI	82
NOTE-	82
SUPP	82
AECT	82
NAATS	82
ARVS	82
ARC	81
AME	81
CMY	81
SED	81
PACED	81
TTI	81
MIT	81
CMFVP	81
ABBIE	81
FORM	81
EBI	81
FEB	81
HVC	81
BOLUS	81
TIRED	81
OSCAL	81
PENN	81
UI	81
PDT	81
BELLE	81
REA	81
YUE	81
PUDER	81
DOLAN	81
SCFE	81
ROSIE	81
ALINA	81
HIV(-	81
PICCL	81
PPD(-	81
KWAN	81
NS@	81
IVF/	81
SLE-	81
MAEE	81
AEXR	81
U-	80
KK	80
DVA	80
JGM	80
RCVS	80
LPCA	80
SNHL	80
GMI	80
RAIU	80
BEER	80
LSVC	80
CQ	80
CTM	80
PARIS	80
PLAN/	80
BRAT	80
SERDY	80
ASTRA	80
METAB	80
TTKG	80
PTA-	80
INHIB	80
MVN	80
URAGA	80
HSV+	80
--CMV	80
ACS/	80
EPEC	80
MNEUT	80
SZABO	79
KOO	79
GAIN	79
PUS	79
DARK	79
DRF	79
TALC	79
IMM	79
KA	79
SLIDE	79
HAAS	79
TURBN	79
BJ	79
UCSF	79
VAMC	79
OR-	79
AHMET	79
MHR	79
JEONG	79
IHR	79
ENID	79
LVI	79
GILES	79
IRVIN	79
LLRT	79
AMADA	79
LAKE	79
YOKO	79
NRWMA	79
--CV	79
--AIM	79
VAZ	79
INPT	79
RIVAC	79
YY	78
FCR	78
OE	78
ROUTE	78
GLEN	78
TLE	78
CHL	78
AFV	78
VDC	78
IGT	78
IRDM	78
FRE	78
IUG	78
SCI	78
HEE	78
RY	78
HAQUE	78
BYRNE	78
EMLA	78
AVERY	78
VERNA	78
WNV	78
PMD/	78
PND/	78
AEMU	78
HYD	78
MLYM	78
JIA	78
ISCN	78
ETHYL	77
SCV	77
AII	77
AIDE	77
VASAL	77
NOON	77
RUSH	77
ACKER	77
CHU	77
SJM	77
DON	77
ADR	77
CSM	77
QA	77
LUNN	77
DREW	77
HEHN	77
PCS	77
MYRA	77
PSBO	77
PELV	77
GTCS	77
RNS	77
CARI	77
ROCHA	77
->LAD	77
/ALT	77
WBN	77
NWH	77
AVAI	77
CAUTI	77
PMAM	77
LBS	76
SWIFT	76
APE	76
RLB	76
GLOBE	76
DIZZY	76
NAT	76
SORES	76
WOLFE	76
PACE	76
ABT	76
LVID	76
AHRC	76
HNT	76
TBBX	76
LEI	76
FEDER	76
RECIO	76
MANON	76
AUREA	76
MANNA	76
GLUCK	76
ELYSA	76
P=	76
ONC-	76
CNVII	76
/PLT	76
SSFSE	76
BINOY	76
TVTO	76
COSSU	75
PKC	75
PED	75
PAPER	75
FEELS	75
JOSEF	75
KEPT	75
CHEEK	75
SOREN	75
IFA	75
RISKS	75
TVA	75
QP	75
AVS	75
ILC	75
TRANS	75
RXT	75
ELR	75
CHAIM	75
NIGEL	75
ALEXA	75
IRN	75
AMARO	75
UCC	75
FTC	75
HFT	75
BANFF	75
MAVIS	75
RVOTO	75
ETV	75
AMIN	75
CARON	75
SR/	75
LBD	75
ICEF	75
DEGRO	75
BMI-	75
AT&T	74
MACE	74
LLS	74
SCR	74
FTNH	74
MURAL	74
TAL	74
CAVH	74
LOWE	74
CWA	74
SWS	74
NYACK	74
CORN	74
MBP	74
GOWDA	74
PM&R	74
KEUM	74
ASI	74
TBK	74
PYP	74
SONYA	74
TSENG	74
HACEK	74
LIEU	74
BERG	74
TPG	74
FATA	74
FPC	74
CHAYA	74
PABON	74
LASIK	74
CNE	74
ERNIE	74
MD/	74
THC+	74
RCRI	74
PMSV	74
AMPM	74
TBC	73
ESL	73
COHN	73
FIRM	73
SPITZ	73
GANZ	73
PCP-	73
THUS	73
VN	73
SANTO	73
FJH	73
GVII	73
TEARS	73
TTT	73
SY	73
SAINT	73
NN	73
GAYLE	73
HTB	73
ASHER	73
RELLA	73
CTD	73
MEMMO	73
ERWIN	73
RUBIO	73
LULA	73
HODGE	73
HIV/	73
BAH	73
S&S.	73
OP-	73
ACE-	73
--MVI	73
HTN--	73
UOQ	73
